Field_ID,Elevation,Rainfall,Min_temperature_C,Max_temperature_C,pH,Pollution_level,Plot_size,Annual_yield,Crop_type
3240,442.32376,1385.7,-5.9,30.9,6.430875651552976,0.0070925209624987,0.6,0.3381757256276013,wheat
2662,746.32446,1346.9,-3.3,31.4,5.514051263897426,0.0283061542660593,4.9,2.6288576169602007,cassava
4148,590.2136,437.9,-5.5,32.0,6.37691187619061,0.0987871405016084,0.8,0.4749943558880825,potato
2000,655.00037,1639.1,-3.9,32.5,4.864779001622966,0.1587036466460071,8.0,2.958230252115757,cassava
5516,350.17694,1823.8,-6.5,35.8,6.018536408621015,0.2324350953152097,2.6,1.3947322792029024,coffee
1003,711.1138,1182.1,-3.8,27.5,5.393200168387157,0.907649542789053,0.7,0.1748574333801564,wheat
3493,641.5185,1303.4,-4.3,29.9,4.645229932954551,0.8776040752394302,1.6,0.8526409321347928,tea
5476,857.2982,639.7,-2.9000000000000004,28.9,5.276380487056069,0.166749122080954,4.6,2.512282344590364,maize
1967,787.12054,1473.5,-2.8,29.5,4.380500276504608,0.0549982020973635,5.1,1.9503668958972509,cassava
4849,790.723,621.2,-3.6,29.4,4.502572982832938,0.0569688710820364,1.6,0.8976445907661784,potato
1074,669.39624,802.0,-4.5,27.7,5.222161984668675,0.1372606470443709,0.6,0.3184402210699074,cassava
1797,795.66144,697.1,-3.4000000000000004,30.9,5.287726733277763,0.2070079114223397,0.7,0.4343047576991941,potato
3729,821.20056,608.0,-3.3,32.8,6.213096747480147,0.1665245808002607,14.8,8.649656672198786,maize
4332,391.16443,1643.9,-6.5,33.9,6.024238213796895,0.0001066398452046,4.5,2.132926563368898,banana
401,635.8302,1082.5,-4.5,34.0,5.916493112729105,0.0536734067938625,12.1,5.857420921046351,coffee
5267,726.4972,625.1,-4.1,31.0,6.31604270306157,0.4272488972814487,1.1,0.5685831571061961,maize
3189,711.23914,491.3,-4.4,28.6,4.953575658566903,0.1631494398893049,2.7,1.5616652912688425,potato
366,625.9631,1127.9,-4.6,29.6,6.650922265186574,0.2555448168577824,2.6,1.5371737449788647,maize
3061,731.8739,883.3,-3.8,29.0,5.393302538066193,0.3681760530169679,0.9,0.3767091279820165,wheat
2485,754.4395,760.6,-3.8,29.7,5.35126932419576,0.2643815767331254,1.7,1.018561577691292,potato
490,389.38843,1806.2,-6.1,32.2,6.216652633234438,0.0029847615770509,9.9,6.065325292405135,rice
846,714.7195,831.7,-4.0,28.5,6.488433154182424,0.3630357780123358,4.6,2.449902484219942,wheat
2831,291.20154,1724.7,-7.2,32.9,5.790368297382434,0.296608334824772,0.8,0.4292102839209981,rice
3112,792.62036,569.2,-3.6,29.8,4.792013668871998,0.3086447920674073,1.6,0.7079642025696481,wheat
3673,480.25378,1619.5,-5.4,30.9,5.276440847679167,0.2041835823140128,1.7,0.7001510713075162,cassava
4380,620.51733,608.1,-5.1,28.3,6.19435060131942,0.2341625848235034,3.2,2.303786614126355,wheat
1452,810.8162,1402.4,-2.7,30.8,5.414073189986601,0.0353461796879517,4.2,2.156942134780917,cassava
5614,597.5318,1906.7,-4.1,30.5,5.919849694510327,0.3046893166855132,0.8,0.3790397620120101,coffee
778,981.6874,880.8,-1.5999999999999996,28.4,5.786335319279012,0.2065524460942844,6.5,3.645506106793563,wheat
3768,555.09955,1122.1,-5.2,28.4,6.432438080973695,0.7834231555604153,3.1,1.586603580463461,wheat
194,667.496,1655.0,-3.7,30.5,4.331604896559596,0.1587104242392446,3.8,2.9688555917446697,tea
4295,820.36334,1453.0,-2.5,29.6,4.948463494674908,0.0590006799606726,7.9,5.538826198984945,tea
4390,785.38055,578.4,-3.6,30.0,5.1013615773430185,0.2980726889501274,5.6,3.360244741687448,potato
2702,783.00726,2031.7,-2.3,31.3,4.507957124927593,0.3003826980672862,2.0,1.4517570996514928,tea
3283,717.1712,843.3,-4.0,31.8,6.099889274004479,0.3479478625382651,3.5,1.6971374302663,maize
2077,688.7125,1480.7,-3.7,31.2,4.76054767866368,0.4138176626498344,0.7,0.2674322522480754,cassava
1908,323.5896,1792.3,-6.7,33.7,6.399518738098224,0.0528548483817889,4.1,2.29621087553452,coffee
3856,651.7667,594.1,-4.8,28.8,5.404812589312062,0.1845874379139804,1.7,0.7574717106617792,maize
2459,734.9242,507.9,-4.2,30.2,5.643690307509681,0.3094460853490432,6.7,4.011681523943898,potato
4364,511.7637,2007.5,-4.8,31.7,6.717394682520144,0.0410115800370667,2.9,1.502572394796562,wheat
2524,293.61716,1555.7,-7.2,32.4,7.33713851639721,1.3573124636940117e-06,12.0,5.725810468879085,rice
5529,785.7696,1755.1,-2.6,28.6,5.071782175246659,0.0328005297369233,1.4,1.130522665630228,tea
523,849.68005,653.6,-3.0,27.5,5.3029160244214015,0.2514669065319567,3.0,1.8418331185864083,potato
5118,378.88702,750.6,-7.2,32.8,5.724289371575891,0.8119032642949293,0.6,0.2936121514296522,maize
5282,596.6748,845.2,-5.1,32.9,6.350540865288727,0.1356720018097917,9.2,6.522104203171224,wheat
3958,493.02084,1600.5,-5.4,33.3,6.704098652896424,0.0234600778447046,2.7,1.474968167866408,wheat
624,838.43396,777.8,-3.0,31.0,4.535708585020026,0.1970634106893562,2.4,1.1782333711125106,tea
1927,902.12854,1364.5,-1.9000000000000004,27.8,5.077624244334603,0.2313285262785885,3.7,1.8184720913304664,cassava
1326,374.59125,1822.8,-6.2,30.9,7.194281845513291,0.29989334834514,1.6,0.6618508201972616,wheat
1414,534.3043,707.5,-5.8,31.6,6.227169196672813,0.0126511950641262,1.0,0.6220380727005621,potato
5570,784.0209,547.7,-3.7,28.3,5.457287824390132,0.2683919142770486,2.7,1.6800750330929146,potato
4867,772.6632,1768.4,-2.7,33.2,4.812250983796986,0.1397015939757565,1.7,1.3788429238392004,tea
1142,890.534,1265.0,-2.1,30.8,4.430159397887667,0.0409379027689374,1.5,0.9126114010641,tea
4027,686.7138,635.5,-4.5,30.5,4.743184617600599,0.0503334970663934,1.4,0.6091334452508574,maize
1376,660.65173,1603.4,-3.8,28.8,4.330086724035678,1.3640891341980642e-08,3.4,2.648997010813054,tea
2925,698.7803,807.8,-4.2,31.3,6.625849406682897,0.1973929313039187,2.1,1.097079767943843,maize
4094,525.8007,563.4,-6.0,32.4,5.4193729061557,0.064767556669423,2.4,1.3936442048695887,maize
4902,837.2648,1686.8,-2.2,31.2,5.087173592059109,0.3657358903052833,3.7,1.5166190487938571,cassava
2505,546.641,1751.7,-4.7,31.4,6.453859351824118,0.0399146765639926,9.9,4.932533634089677,coffee
2463,700.7473,1377.6,-3.7,32.0,5.49840518723897,0.8845472830416204,0.9,0.2693430254814123,banana
5245,962.65515,829.3,-1.8000000000000007,29.7,6.467735283889256,0.0556995850247426,1.6,0.9758901685390547,maize
5084,418.5077,1817.6,-5.8,31.2,6.892136173475241,0.0057623549114355,1.4,0.6214581691750801,banana
2408,178.15222,1603.8,-8.1,33.3,6.981437673353839,0.0022631358609322,4.7,2.3239346791376003,wheat
81,683.9345,1638.1,-3.6,31.8,4.405833109450071,9.936232696456411e-09,0.9,0.311260229985243,cassava
2136,754.914,556.7,-3.9,31.5,6.745905246102759,0.172347152893392,2.5,1.2810227663391522,potato
4574,236.7544,1604.6,-7.7,34.0,5.9730945032619,4.31260183286824e-05,12.1,5.251094998242031,banana
880,913.35565,1282.8,-1.8000000000000007,29.9,4.570972223321792,0.0501596919828642,2.5,1.534407401321477,tea
1463,588.07635,1165.1,-4.9,30.7,5.529023838142912,0.3475897320184348,2.7,1.6349845945664492,cassava
4844,696.022,1401.5,-3.7,29.9,4.338308584364568,0.050773066720534,0.8,0.5705915706776239,tea
4120,658.2317,1420.9,-4.0,28.8,5.016694457694306,0.4153001926073136,6.0,2.3460152201295275,cassava
314,544.7251,1037.1,-5.3,33.7,6.458129086650822,0.7469376295429022,0.7,0.3692332797727025,wheat
1873,757.8065,515.4,-3.9,30.8,6.242386343152321,0.3094525289682217,1.0,0.56413601304023,wheat
5021,678.9786,2013.5,-3.3,31.8,5.65062595733345,0.1932565447897944,6.6,4.191997262622718,coffee
4762,662.8209,1865.0,-3.6,27.9,5.268981617927962,0.1205228576540362,7.1,4.07215382216631,banana
2232,424.11157,1447.4,-6.2,31.9,7.125080954197393,0.0734744481261123,2.5,0.8208073214232745,banana
5424,847.20715,1790.4,-2.0,27.5,4.776571837315392,0.1282653904114373,1.7,1.3327980777767308,tea
640,747.2899,972.9,-3.8,32.0,6.058899067413317,0.6779949091712156,3.8,2.0102978424865623,cassava
2179,710.0359,1777.5,-3.3,31.2,4.557845870357853,0.0822194386204777,0.7,0.5867155921255559,tea
234,603.406,1725.3,-4.2,31.0,5.559410907892697,0.1277750048066236,4.3,2.18183247269943,banana
4641,780.80206,762.0,-3.5,28.7,5.651251562344451,0.4590528878909872,7.4,3.24538613144595,maize
1080,462.0987,1569.5,-5.7,34.1,5.20275576494616,0.079553497112204,14.9,10.512780454863377,rice
5145,377.96777,1414.1,-6.5,34.1,5.94571300494021,0.0516428639456161,4.4,2.84960508133016,rice
1095,697.30554,1835.2,-3.3,31.1,4.410784702814666,0.0844550137933087,9.1,7.766155607434546,tea
4888,514.06445,1166.8,-5.6,30.7,5.637338376716966,0.7451593179622786,3.8,2.0967154869385047,cassava
619,762.97943,1044.7,-3.4000000000000004,27.9,5.444941094933164,0.1276730177784888,1.2,0.550221327777348,wheat
3224,772.0555,515.7,-3.9,29.8,5.364441635177274,0.3317738915724487,1.2,0.7230880763786579,potato
3115,300.43658,1711.8,-6.9,31.7,7.133975769330204,0.0151028380603885,1.8,0.8442081177066423,rice
262,276.6052,1719.7,-7.2,34.2,6.11277513688947,0.2857156819301497,2.7,1.4423771759582236,rice
4583,819.1848,639.9,-3.3,29.4,6.260906679938194,0.1827778512561801,13.4,7.712407346617493,potato
1673,337.76413,1637.5,-6.7,33.4,6.734644316154453,2.7991459293419392e-06,12.1,6.904904610719301,rice
5442,820.68616,637.3,-3.3,26.0,6.223750041866123,0.2956434077556517,1.8,1.014578217891591,potato
3466,615.82733,1387.3,-4.5,32.1,6.575917301007387,0.0522185937208726,2.7,1.1654397425931473,coffee
4072,340.18655,1743.9,-6.7,34.4,6.214864725804857,0.0119152694514281,3.1,1.4862589560817825,banana
241,505.25302,1976.2,-4.9,29.7,6.412576355837626,0.0225608517201446,1.4,0.8193730575713901,banana
147,638.26935,1343.6,-4.2,30.1,5.201093315104745,0.7710904461217887,2.2,0.8898384018476622,cassava
4264,758.77356,1235.5,-3.3,32.4,4.605919899325302,0.2934389699105038,4.7,1.969854854206948,cassava
4854,373.09207,1793.1,-6.3,34.1,5.207197269122148,0.0012683476353805,0.5,0.2189643347752822,banana
4618,841.04315,588.4,-3.1,30.5,6.28935326581276,0.2219557969983518,4.7,2.998934902598205,maize
4187,358.4658,1693.8,-6.5,32.5,6.523888820929853,0.0778565435644934,14.7,7.609090598417596,wheat
572,761.5491,529.4,-3.9,31.5,5.675683192564698,0.3103954864516873,4.8,2.402961560723551,wheat
2221,111.650955,1546.0,-8.9,31.8,6.7410783738484295,0.0221996041355639,5.8,3.082143361262794,wheat
5613,417.43506,460.0,-7.1,29.8,5.604309773640778,0.0025030204967491,3.8,2.511488864765457,potato
2982,630.4427,921.6,-4.7,28.4,5.904784928435757,0.0827053881352657,10.8,6.794898061034044,maize
398,701.29846,1023.5,-4.0,30.7,6.414491107710707,0.4050980794370742,8.4,3.774831818701154,maize
1794,680.40753,884.5,-4.3,29.5,5.772554275395831,0.3843415377494579,14.7,6.630391400935689,wheat
4174,755.3858,2251.5,-2.3,30.8,5.661922642259574,0.3683897812928849,2.7,1.7896265676860816,coffee
5184,639.9337,561.9,-5.0,33.4,5.207249478945123,0.346752763677432,1.6,0.921006183540146,potato
819,725.89374,1106.4,-3.7,30.4,5.127946431049781,0.1013695356557584,12.3,5.188036482268206,wheat
5586,769.99286,945.9,-3.4000000000000004,28.3,6.254255672600127,0.2623383542656025,0.7,0.3795029370624995,wheat
2644,807.03033,2318.4,-1.9000000000000004,27.4,5.591825152522672,0.3495421021626458,8.9,4.9009205341890505,banana
1084,263.2158,1686.1,-7.4,31.9,5.62685526021795,0.0036137005059635,3.6,1.5411996316791463,wheat
889,924.0038,985.4,-2.0,26.0,5.58377747415205,0.2642269506074302,1.0,0.5996740902982598,potato
3168,333.22452,1712.7,-6.7,33.5,5.720400118459041,0.0263637566829307,3.4,2.0358190116488406,rice
2817,820.0144,1463.7,-2.5,29.2,4.3012738125447445,0.0542003479602999,0.7,0.4615751628158551,tea
294,882.8078,631.2,-2.7,31.8,5.692554404093272,0.3027391004106751,1.4,0.7753959299987276,wheat
4020,660.10785,409.3,-4.9,31.6,6.407455255456087,0.3009800349755132,0.8,0.3881376618852858,maize
3198,808.80945,773.7,-3.2,31.7,5.878251433762331,0.2611443677252621,2.8,1.650726164119721,potato
265,617.0832,1181.8,-4.6,29.5,5.8241665330681,0.0928368959444631,0.8,0.3878677926013759,coffee
3339,615.3254,1939.1,-3.9,28.7,5.632685680744099,0.3186588818216614,0.6,0.2680009840226102,coffee
1345,553.2653,1719.8,-4.7,32.7,6.309999968061288,0.2842221284915818,1.8,0.8251271606646677,coffee
2164,811.3704,478.4,-4.2,28.6,5.444433244403783,0.2126836074123914,0.9,0.562390223382691,potato
1203,567.62573,411.2,-5.8,32.3,5.1563750160495605,0.0542226836887771,0.6,0.3580572693375351,wheat
4930,569.56757,1061.4,-5.2,31.5,5.868879864726383,0.8000285025804874,1.6,0.7490211831358073,wheat
4262,465.44757,1874.2,-5.4,32.9,6.777337437126314,0.0696812357310976,3.5,1.6958145825328297,banana
2852,820.2309,556.9,-3.3,28.6,6.376099020154258,0.2363369503519509,7.0,3.866931154047182,potato
1652,645.5336,1108.6,-4.4,31.5,4.7326381762513705,0.2251857296335931,2.0,0.7443276612287961,wheat
5404,423.89645,252.0,-7.2,32.7,6.126747633319443,0.0244459774339986,1.7,1.1286945343871553,wheat
3238,788.16364,947.4,-3.4000000000000004,31.3,5.472832844259408,0.2017423755994044,1.2,0.7113152999248765,potato
1052,719.7445,1247.2,-3.6,31.3,4.600586930499848,0.0350698414930474,2.7,1.906471485943498,tea
2436,706.42114,1220.0,-3.8,32.0,4.25480119881168,0.118413574990852,0.6,0.3966680299980581,tea
2715,846.6089,1333.0,-2.4000000000000004,28.5,4.472517988718972,0.1568208049010889,8.5,3.7097536822410375,cassava
4026,801.112,2329.6,-1.9000000000000004,30.5,5.40929861484107,0.3313020753109616,3.1,1.989220139041744,tea
3287,768.33997,1349.7,-3.1,27.9,4.510429560534894,0.0538339138056619,2.0,1.3799024958886712,tea
5164,792.9766,1285.5,-2.9000000000000004,28.1,4.210805661405587,0.4585473818098137,8.7,4.622340006244386,tea
5300,518.87695,1997.0,-4.8,31.9,5.4646559444538765,0.0209858682329959,0.5,0.1994055443438517,cassava
1618,409.68567,1301.2,-6.4,33.2,5.271597363309647,1.006082112069641e-09,4.0,1.7396787643763092,banana
591,278.64334,1676.0,-7.2,32.7,7.017263246660282,0.0223230650364007,1.9,0.9170739243641602,rice
5445,862.32684,1349.0,-2.2,29.2,5.881824141799389,0.1427707277373099,13.6,7.862636249006686,tea
4043,768.8641,1246.3,-3.2,32.5,5.480116850712332,0.4848941877936085,15.0,7.378234260450005,cassava
497,372.5474,1367.7,-6.7,33.7,4.89535447078473,0.0406912907976553,7.0,4.194218259939031,rice
3443,717.0108,878.4,-4.0,32.7,6.479805792348094,0.150036358949686,2.3,0.9783435398962558,coffee
1638,437.6333,169.2,-7.2,31.0,5.758009514123805,0.0868796678839681,1.9,1.148401615620057,wheat
4330,647.2512,801.0,-4.7,31.5,4.986405797702837,0.0604029357524147,1.9,0.8432615858622543,wheat
4995,634.2844,1834.3,-3.9,29.0,5.688204070974074,0.0887532277317108,0.8,0.452312906526145,banana
3302,789.80206,1358.1,-2.9000000000000004,29.6,5.046068688269754,0.0258076799246885,5.1,3.56608458727502,tea
4914,736.28296,855.1,-3.8,27.4,6.144053565285179,0.398885412760057,3.8,1.8215337795919588,maize
5180,409.2911,1534.9,-6.2,32.2,5.708219704184813,4.276232056584893e-08,4.5,2.136285581882812,wheat
3769,579.17303,386.2,-5.7,30.2,5.565522760031,0.1036305258384812,1.8,1.1311808091990168,wheat
4826,699.61786,770.6,-4.2,29.6,5.850575460130002,0.2620801769165038,1.8,0.9179554356343042,wheat
3476,556.1399,1829.5,-4.6,30.2,7.174313413130265,0.1356916160358298,0.9,0.377720312344645,coffee
2858,494.76767,1879.7,-5.2,36.7,7.48123216303768,0.0728221351325719,9.5,4.0516130520209535,banana
3033,253.1362,1672.4,-7.5,34.8,6.6516332070788975,0.0018551206555842,4.8,1.8900720045407624,banana
5494,626.9848,605.6,-5.1,31.1,6.102836907124724,0.0294603369956201,2.4,1.681999658694599,maize
3566,659.19183,1472.3,-4.0,28.4,4.9924658250598455,0.0157092694670344,4.3,3.38010433556667,tea
3893,471.7928,908.1,-6.2,31.8,5.339164177543982,0.8821198996068692,1.1,0.5808367942313097,cassava
1443,385.39005,1674.1,-6.3,29.2,5.8705530519351,1.3289070241003937e-06,0.6,0.3819533163404726,rice
263,392.29877,1697.7,-6.2,34.1,7.050420753800386,0.1539439821990899,2.8,1.323132486336182,wheat
4230,184.3587,1609.5,-8.2,32.9,5.528806913291311,0.001221263795127,0.7,0.2920650481373643,banana
2777,871.1677,670.8,-2.8,29.0,4.975889563402536,0.2143733475669524,0.7,0.3224400795309842,tea
2732,596.35175,422.8,-5.5,32.7,4.993904271044785,0.1005962239970369,4.0,2.560694900944272,potato
2525,444.2867,1769.8,-5.7,32.7,5.826984765316194,0.0896526536823864,3.3,2.1100923482229224,rice
1098,635.79034,423.4,-5.1,28.1,5.899879247455733,0.1428216954534088,1.3,0.8846260941475874,wheat
2855,960.0924,794.4,-1.9000000000000004,27.6,5.235891897756533,0.2243437109068007,4.5,1.9377397990248264,tea
1276,820.06006,1100.9,-2.8,29.1,4.939950195278957,0.0372969270660534,9.9,4.306414215226731,wheat
3505,751.1485,554.3,-4.0,31.4,5.644735628038989,0.1391605216475655,1.0,0.6341222733061462,potato
3063,843.31506,845.7,-2.9000000000000004,30.6,5.911530578881572,0.2245562597372568,1.0,0.5205302584572506,maize
5468,88.71992,1509.9,-9.1,34.7,6.917471517740594,0.0010362830554087,1.3,0.6555212872493138,rice
5322,639.05304,1135.1,-4.5,32.1,4.821581576697593,0.0827610388915918,4.4,2.150640867259571,cassava
393,712.7882,1675.0,-3.3,30.4,5.115645948427954,0.1191456900469637,0.6,0.4853469525707544,tea
4982,974.69855,1387.6,-1.1999999999999993,30.9,4.960029955159632,0.0791194064286529,14.5,8.86657745876107,tea
639,371.51312,1781.3,-6.2,35.4,5.284847561326735,0.0361785210896108,1.3,0.7284168408676438,rice
1913,586.5324,373.0,-5.6,27.3,5.605495307552077,0.1659168597965808,4.8,2.994245566870564,wheat
1820,648.3559,692.1,-4.8,32.8,5.160157590156988,0.2756024265491643,1.0,0.5765389104360045,potato
137,614.2358,1179.2,-4.7,32.0,6.042677795240905,0.4203707897537773,2.0,1.1668284134332,wheat
3583,879.6223,1365.8,-2.1,29.7,5.555644863867944,0.1042940001566674,4.9,2.3352545842899946,coffee
386,433.93597,1707.2,-5.8,32.2,7.160703263551264,0.0402519299553361,5.8,2.22340378335138,banana
2451,621.83356,984.4,-4.8,30.9,5.590857729788835,0.8878921508817168,0.8,0.4594301687495485,cassava
4509,893.1322,688.4,-2.6,30.2,5.011323786492405,0.2650473568664651,3.1,1.4340287648670966,tea
1474,267.11285,1600.8,-7.4,32.2,6.728554471918014,7.06565335932428e-05,6.3,3.212741883236257,wheat
609,756.6148,515.5,-4.0,30.8,5.626455420680044,0.3073732369183407,1.9,0.9352089527723586,wheat
4940,885.56525,1509.3,-1.9000000000000004,29.5,5.046188650483027,0.0933841107179623,3.2,1.477748584873103,cassava
1285,870.8868,904.9,-2.6,26.9,4.43631046863073,0.2597861488064585,2.0,0.8427563099964366,tea
4413,769.474,2113.4,-2.4000000000000004,30.0,4.002131086937196,0.3304694566013995,4.3,2.6638341393337743,tea
5317,709.03674,1602.7,-3.4000000000000004,30.3,5.544728297256111,0.1797786529804314,3.8,2.021498140201776,coffee
2147,507.41687,1352.4,-5.5,29.3,4.825152144821482,0.0080437714025894,3.6,1.4537350509494051,cassava
3835,860.4339,1779.1,-1.9000000000000004,28.3,4.997154204535518,0.2445337098901064,2.4,1.821012822845688,tea
4340,867.50305,1376.7,-2.2,27.4,5.420761644576372,0.2523431099234777,11.6,7.3058405253701055,tea
3651,365.4722,1440.1,-6.7,33.2,6.4433052968361055,0.0316106837863718,3.3,1.3182643132419776,banana
3049,622.0514,372.9,-5.3,31.8,6.4630796918091145,0.318403350544099,4.9,3.3476839790006534,wheat
4921,777.1347,923.2,-3.4000000000000004,28.7,6.573449590378733,0.2224149281803677,10.8,6.074408143333841,wheat
5046,567.60315,1364.7,-4.9,26.9,5.38515374069938,0.0192889384431449,2.7,1.2906214115663586,cassava
1531,546.1498,1483.9,-5.0,33.2,6.258444202413047,0.0452032267870674,1.1,0.5096314651066289,coffee
4664,829.1765,1475.0,-2.4000000000000004,31.5,5.40810984768247,0.1051320782737434,9.4,4.84269440492536,cassava
1060,767.55615,1720.1,-2.8,27.8,5.576051237567776,0.205203841585175,2.0,1.0714190445305192,coffee
974,674.5443,1618.1,-3.5,31.3,4.642112762453137,0.1461116009014874,1.2,0.9607762989526264,tea
5292,726.0872,1311.6,-3.5,31.8,5.20105464147329,0.322808011945726,2.6,1.1909047866868503,cassava
906,422.5767,243.7,-7.2,33.1,6.014783874907579,0.0234716982488202,1.3,0.8456739012930126,wheat
1277,695.1945,1032.4,-4.0,31.7,6.204148087119565,0.3615184507968368,1.9,0.8561019901182553,maize
2918,794.03265,555.1,-3.6,31.6,5.339621079213162,0.2482207432180791,10.4,6.495459051569618,potato
3140,703.3587,672.8,-4.3,30.2,5.288757490577803,0.4341307567711471,0.5,0.2074982561516234,wheat
