Field_ID,Elevation,Rainfall,Min_temperature_C,Max_temperature_C,pH,Pollution_level,Plot_size,Annual_yield,Crop_type
1506,386.26392,1717.5,-6.2,34.3,5.272542236150233,0.0371127404236087,1.5,0.6379571478993684,banana
736,742.2018,1102.0,-3.6,28.1,6.161655458017694,0.3941031770142513,4.2,2.010581872952196,wheat
4908,545.51526,1147.1,-5.3,30.8,6.370409218161085,0.8866748558015046,6.8,3.033471826606768,maize
3001,744.6239,1410.9,-3.2,27.5,3.8707634886961353,0.0199695474373735,1.9,1.166546910623135,tea
2560,678.26263,452.3,-4.7,29.8,5.274673086562219,0.1798739469406876,2.9,1.7316556338220936,potato
4368,748.4684,1900.2,-2.8,30.7,4.199199502133714,0.121024585596212,4.9,3.806190663023968,tea
3608,645.7964,949.8,-4.6,31.8,6.50967259412303,0.8263825210449549,2.9,1.1196837434912823,wheat
3095,793.05676,2200.0,-2.1,30.6,4.685562093688361,0.3613586711894115,4.2,2.804386294085774,tea
1357,302.72388,1644.2,-7.1,33.2,6.3741909332786415,1.582412673326307e-06,0.8,0.4141906648621902,wheat
3366,786.9622,1188.4,-3.1,32.4,5.683931099824343,0.8597917847893833,4.4,0.8179919854403322,coffee
4006,513.4353,1111.2,-5.6,29.5,5.604543846186538,0.568437311781314,13.9,7.5277014400424,potato
3758,488.64987,1073.2,-5.9,28.8,5.115234629231857,0.7695027436372576,3.1,1.1737273946567413,wheat
1890,558.34357,1987.9,-4.4,31.2,5.9728761618002455,0.0439404442486029,1.3,0.7093200462182975,coffee
1308,671.6328,714.2,-4.5,30.3,6.536881237702038,0.4517616651980155,3.2,1.5586594793291786,maize
2473,864.81085,816.3,-2.7,30.5,5.383644207742028,0.0116561342307662,1.3,0.8383265178472062,potato
3010,825.44525,570.1,-3.3,29.3,6.35702214192517,0.254137619509668,2.4,1.3318044044745143,potato
811,742.3673,1114.9,-3.5,29.4,6.044569355237358,0.4837953590074523,4.6,2.019376363204707,wheat
2705,328.88544,1600.6,-6.9,32.9,5.570135250962656,1.7259285885009056e-06,3.1,1.312311058876889,banana
4425,759.5778,431.1,-4.7,30.7,5.256331822372943,0.2273416415555221,0.6,0.359454866967263,potato
3668,695.4833,1733.4,-3.4000000000000004,30.2,4.987164687588731,0.119635382717035,3.5,1.3915890037487897,cassava
861,880.06445,1091.7,-2.3,30.0,5.959739626476646,0.4115607981337437,5.5,1.8244506459094,coffee
3798,453.6967,1313.8,-5.9,34.3,4.093760738262525,8.533467825241415e-10,6.9,2.48816275430974,cassava
1644,405.7907,1715.6,-6.1,33.1,5.8793329912192425,0.0724499112405563,4.6,2.3829505556989234,coffee
1762,441.1946,1550.0,-5.9,33.0,6.000300518506268,0.0413700164280128,2.9,1.344260026167183,banana
610,652.4048,542.0,-4.9,32.2,5.0266870973843645,0.447851683310337,3.2,1.7238367271717614,potato
2885,149.14777,1545.6,-8.7,32.6,6.830498751906383,0.0006766649030379,0.8,0.3857987739095653,rice
3395,868.26294,677.6,-2.8,26.3,5.591258801384368,0.1875296996665598,2.8,1.6899815188282326,potato
2526,788.76544,2046.2,-2.3,29.0,3.807300157923901,0.2315368451392094,0.8,0.500245612134674,tea
2820,542.57446,1606.9,-4.9,31.5,5.49767131071379,0.1246901126606912,1.6,0.7313772316598494,banana
1205,690.9264,972.8,-4.0,30.2,5.317227724645212,0.0176305485709551,1.2,0.7112474004201369,potato
1692,604.8694,544.6,-5.3,31.8,5.297878923258907,0.0332182929356746,4.5,3.1320014335842017,potato
150,677.46655,939.7,-4.3,30.8,4.595285849444123,0.2181736766501895,1.3,0.607424467603412,cassava
1584,404.04434,1665.1,-6.1,31.6,5.665067835602988,0.0821560840506186,4.2,2.668961838736528,rice
772,733.28033,1942.7,-2.9000000000000004,31.1,4.845299070006153,0.2814221718392579,2.4,1.928653347666679,tea
3518,518.2541,402.4,-6.2,29.8,5.689133729130512,0.0387087318073915,4.6,2.960106907187202,wheat
3182,834.3819,974.0,-2.8,32.3,4.983880262754763,0.3334076070247152,0.5,0.2649635233096166,cassava
1894,533.1519,1132.4,-5.4,31.8,4.849784745557423,0.8467954364918773,3.1,1.4418626743653693,cassava
3397,521.4868,263.0,-6.3,34.2,5.269281428015456,0.194066236091256,3.7,2.0679313246135105,wheat
5479,798.69025,2289.6,-2.0,29.6,4.465880466312653,0.2816607756380159,1.5,0.978884015950624,tea
5154,235.27606,1660.4,-7.7,32.2,7.261022794932693,0.0231315138665193,9.5,3.068227731251374,banana
1309,465.52103,524.3,-6.6,33.3,5.286074834616231,0.0011446224561173,1.1,0.6239965816895814,maize
3936,694.9141,1249.0,-3.8,30.2,4.890040277368386,0.1526589124536385,10.2,4.360801756948107,cassava
3081,556.151,1886.7,-4.5,30.5,7.081364965571128,0.1279037188523868,2.9,1.359141458324714,banana
5128,475.0221,553.8,-6.5,31.9,5.952329085644009,0.0010216478683144,6.5,4.5244416670515095,wheat
2739,649.6336,569.5,-4.9,31.1,5.278335694053548,0.2491486425367197,2.8,1.678940957120624,potato
3809,664.9121,1341.2,-4.0,32.0,4.211955733195593,0.171783634358934,1.7,1.1678134590530185,tea
1895,534.4094,1165.0,-5.4,30.3,5.653260173107551,0.4662753383965064,0.9,0.529784521895132,cassava
809,796.16956,1628.2,-2.6,30.8,3.88647934506366,0.2576297788963654,0.8,0.4953233631782918,tea
4099,842.6027,1791.1,-2.0,27.0,5.033145964867697,0.1738162877880957,1.9,1.488605059313194,tea
3002,732.22095,1359.3,-3.4000000000000004,29.2,4.943417279709137,0.9862661503890412,2.1,0.7749960454305248,cassava
2414,496.8284,585.7,-6.3,30.6,5.889731964592176,0.3487189555914277,3.0,1.8705689509350687,potato
1001,835.1417,2241.7,-1.6999999999999993,31.8,5.811980213278841,0.3657444630751185,11.2,7.358088640792174,coffee
4823,882.42694,666.6,-2.7,29.0,5.218792082870537,0.2473210697511845,1.3,0.6555485426620467,wheat
1655,456.95206,305.8,-6.9,32.9,6.7149443208043005,0.009774635700793,4.6,3.176403855256355,wheat
5182,544.09674,1778.7,-4.8,30.5,6.662335598928443,0.2602544591190376,1.3,0.6059117468008794,coffee
3377,915.24835,671.8,-2.4000000000000004,28.6,4.771830527547468,0.2053022120636227,9.5,4.683094971168257,wheat
5462,692.89764,1635.3,-3.5,30.9,5.421342972747584,0.1088980063583588,1.6,0.843960842544003,coffee
4941,649.54486,1204.7,-4.3,31.4,5.639463690144269,0.0531893514717808,10.5,4.993649818824405,wheat
3093,373.4702,1345.2,-7.0,33.0,6.526089240591707,0.0130268116840123,0.9,0.5006968253592341,wheat
2658,637.128,552.2,-5.0,33.1,6.25473222587304,0.2918584851796646,4.4,2.326199806077625,potato
4396,563.6258,1176.5,-5.1,31.8,5.91095847715216,0.2338657460014924,9.1,5.510239765295942,wheat
4739,820.5373,568.3,-3.3,30.6,5.758863989512301,0.3042206801713758,1.7,0.8983642439747889,wheat
3384,783.62384,1270.4,-3.0,30.0,4.179356481252495,0.0409645418569908,1.0,0.6221297368970897,tea
299,488.46014,660.9,-6.3,29.0,5.549870506497763,0.1136460170156265,3.1,1.960380296539632,wheat
4833,600.44226,1725.1,-4.3,27.6,5.947768316039704,0.0549549283447096,4.1,1.9545387438605075,coffee
3298,579.29047,1616.5,-4.5,30.4,5.571535948489784,0.0410068665951404,1.8,0.7733484041438426,coffee
2044,614.04517,1424.0,-4.5,30.8,4.5462870223032175,0.0102223671092612,5.8,2.2728089575580546,cassava
5338,654.70026,1478.0,-4.1,31.0,5.989246393419156,1.0888664093910215e-09,4.9,2.890134684795431,coffee
774,892.56995,730.8,-2.5,28.6,5.025903463356725,0.227423592052337,0.5,0.2206526476339785,tea
3644,768.6372,1651.9,-2.8,30.7,4.676460013718047,0.2541245286480284,1.3,0.9759343422727882,tea
3648,652.38617,1228.7,-4.3,32.6,4.469534085022212,0.0285977457367731,4.5,1.860812161998515,cassava
394,964.7261,810.8,-1.8000000000000007,25.1,4.8330907170739765,0.2233552527674183,1.2,0.6318638696781728,potato
4021,275.44778,1381.5,-7.7,34.5,6.724348728382299,3.943518592811441e-07,0.7,0.382087438273288,rice
2811,592.2369,805.8,-5.2,31.6,6.453941340605836,0.4589863167272228,14.0,8.994376295629458,wheat
5471,591.8603,1117.5,-4.9,31.9,5.75462346719358,0.9394953867578688,1.1,0.6079965361342969,cassava
3628,643.0375,1905.3,-3.8,28.7,4.373407337462606,0.1466046980809867,14.9,12.695223852226984,tea
5550,780.1865,1415.6,-2.9000000000000004,31.6,5.503143491976723,0.9829732795038768,4.2,1.787090388796468,cassava
2320,382.3007,1621.2,-6.4,33.7,6.948265508430918,0.2519205974996327,6.3,3.3084698586263555,rice
1,674.3341,1450.7,-3.9,30.6,5.676647602455388,0.3996837617098369,2.2,1.0698648105284714,cassava
4981,290.23718,1722.2,-7.1,36.3,6.936858378421941,0.0317477794111525,1.3,0.6404232450331274,rice
3246,402.73782,1691.8,-6.0,33.6,7.104542406771457,0.0831067812566078,2.9,1.3843714603521775,wheat
5280,689.5241,2057.8,-3.2,27.4,4.016416535052681,0.2758356576889624,7.6,5.261150037832172,tea
3013,683.98364,1097.3,-4.1,28.7,5.016004632006773,0.0699897512648189,1.4,0.7387336903671419,cassava
3635,402.46393,1323.5,-6.4,32.4,4.528965201524121,8.449265208590214e-10,2.2,0.8737012679561774,wheat
746,556.82324,318.7,-6.0,33.1,4.689117827938279,0.1676369826079357,1.9,0.879263774805305,cassava
1559,462.1641,567.9,-6.6,33.6,5.959142785822229,0.0168278173258083,5.0,3.4779932380894403,wheat
5115,353.78918,746.7,-7.4,34.1,5.473780372188042,0.8294714747982117,1.6,0.8570928744984807,potato
3688,665.9768,1304.6,-4.1,28.9,5.594210237969313,0.1080382459519046,2.5,1.2295070767798368,wheat
2400,656.34314,2039.1,-3.5,30.4,4.650964324346447,0.3421684867396466,6.9,5.408168505705378,tea
2680,462.4821,1532.9,-5.7,34.3,5.243775206233985,0.0081503227628254,2.0,1.3000739363506324,rice
201,684.0361,846.3,-4.3,29.3,6.35965684823381,0.3228097786472839,2.4,0.9668884832876984,coffee
1776,763.6319,1298.0,-3.2,30.6,5.0192656096510495,0.0526270116170208,1.0,0.498817885152486,cassava
3650,466.03015,1350.4,-5.8,29.9,4.685074326701892,0.0442610488886742,2.4,0.9527681957325194,cassava
2204,382.79706,390.8,-7.5,30.2,5.434801761609258,0.0146234607012882,1.0,0.6509093956151734,potato
2622,1003.9437,884.2,-1.4000000000000004,30.1,6.335476811137808,0.2136922606620261,0.8,0.4822133522863708,wheat
3749,780.60345,627.1,-3.6,27.9,5.1380541292342645,0.2514707715219801,11.8,7.193388153257953,potato
4176,733.92444,1140.8,-3.6,30.5,5.8735486022788015,0.7526812004777325,3.5,1.7959003527193331,cassava
2241,380.95517,1821.4,-6.2,34.1,6.604134327023168,0.0245240539347879,7.8,4.26852786210138,coffee
3137,714.4153,603.2,-4.3,31.9,6.62921623645505,0.1574511779254453,3.6,1.888224488701592,potato
2741,682.68744,1250.1,-4.0,29.2,5.348698913245135,0.9737031965803756,11.9,4.845027058593242,cassava
2898,502.5354,1723.1,-5.2,32.5,5.31624645269778,0.2243166954042724,0.9,0.3929207471948783,banana
2139,850.97943,593.4,-3.0,26.9,4.32952741562308,0.2936691616868943,4.3,2.1575792586127527,potato
1337,271.80704,1524.9,-7.4,34.4,7.039490995372254,2.767726252618332e-06,0.6,0.1912976698534626,banana
2589,760.5685,548.4,-3.9,31.1,6.665122619359994,0.3225907152255352,2.3,1.3157594670780783,wheat
2652,663.87366,1512.8,-3.9,28.9,5.571794571300372,0.0320171418029228,1.2,0.6404903279765438,banana
1987,907.5278,862.6,-2.3,27.4,6.226073283472882,0.2041006211588996,3.3,1.9860134335409096,maize
457,557.13904,359.5,-5.9,31.1,6.779033938882111,0.1403956832247688,2.3,1.5968905082295128,wheat
5220,664.15485,1300.3,-4.1,31.5,5.431796764862789,0.824369513008383,2.9,0.8550683415802326,wheat
2917,773.8458,1757.2,-2.7,29.9,5.149648337296468,0.1731452721468915,0.6,0.4817697793378535,tea
3970,771.73883,636.3,-3.7,26.6,5.560836044032844,0.0374646313160981,2.9,1.5615595999013108,wheat
5523,890.62494,739.4,-2.5,27.4,5.992628126971055,0.0826586323668567,1.9,1.1266359707453004,wheat
516,765.86505,2143.3,-2.4000000000000004,29.4,5.481931933901221,0.3470178333494705,10.2,7.021947395632104,tea
3896,731.8535,1058.9,-3.7,30.8,5.943642030457183,0.2899482134403028,2.6,1.4972510814208393,cassava
1981,641.0741,931.5,-4.6,32.8,6.241000209245818,0.7957961239601665,3.3,0.7423068354687191,coffee
3067,350.75995,1828.4,-6.4,32.6,6.863218382335873,0.1858851272074131,0.9,0.4251265537196538,wheat
4798,742.5706,522.9,-4.1,28.9,5.462624759955703,0.3076205916864827,1.3,0.7870976637015198,potato
518,566.58417,395.9,-5.8,28.8,5.327717919984908,0.0821539273015468,1.2,0.6541457283847852,maize
5349,739.73804,1137.7,-3.5,28.6,6.247246724044438,0.7535624566146455,5.3,2.560086476548065,cassava
1225,710.2537,1351.2,-3.6,30.3,5.141797005011156,0.0985477445949031,14.0,6.495549506371411,banana
1778,744.1289,1147.2,-3.5,30.6,5.136544956132153,0.7492163829163782,3.3,1.545507899997432,cassava
3221,628.83716,758.9,-4.9,27.5,6.012053361358414,0.0985130200340348,13.4,8.677565791332174,potato
2032,747.0152,1123.9,-3.5,30.4,5.295339777228841,0.8588802197156173,3.3,1.5829730381524325,cassava
3508,818.6147,935.3,-3.0,27.1,5.431715299530405,0.3708545098635477,4.6,2.627946195328859,potato
4627,550.1966,1140.7,-5.3,30.4,6.551747123671768,0.895421026454313,4.2,1.235160884360028,coffee
4430,511.19476,1080.2,-5.7,30.7,5.333433296705406,0.5188071553974554,14.0,7.714313523521019,potato
3483,244.87619,1658.1,-7.6,31.9,5.655288039846942,0.0143432100717331,1.0,0.4259503256535993,banana
1558,287.79498,1674.8,-7.2,33.3,6.166570098831885,0.0039659314648492,9.4,5.528191003358241,rice
4325,35.910797,1451.0,-9.7,33.9,7.048349410767941,0.0004428189609347,1.1,0.5748423170675467,wheat
222,303.12317,1575.9,-7.0,34.1,4.489177282792553,1.0302823964249037e-06,10.4,5.668774895491774,rice
5521,553.6154,1575.5,-4.8,34.2,7.006905714564711,0.0167603920502863,2.4,1.272518384211139,wheat
4636,599.9333,1057.2,-4.9,30.9,5.251308395951248,0.9124902203883016,3.4,1.808133469216024,cassava
1029,862.4117,1448.1,-2.1,28.5,5.888176526155316,0.101073543268913,10.7,5.616640894669676,coffee
1646,826.87244,577.8,-3.3,31.4,5.395201939579094,0.2161515445064908,9.6,4.591727677100264,maize
3213,876.5679,628.6,-2.8,31.3,4.942463978725586,0.2600012974359226,4.0,2.221848575471338,potato
2331,689.5185,1227.4,-3.9,27.3,5.984442888835681,0.7528223930299919,9.4,3.419930772464712,coffee
1667,696.6943,1254.1,-3.8,29.1,4.878623957036655,0.0369146300455814,4.5,2.0430260557826547,cassava
1395,764.198,1379.1,-3.1,29.7,5.487418916317598,0.393922766681354,2.8,1.312122361799093,cassava
2263,382.28094,384.7,-7.5,34.7,6.7539159399034245,0.0082969421683761,3.8,2.0124611085469373,potato
1623,552.1661,662.1,-5.7,32.9,4.935411763257304,0.045442046449416,1.9,1.233403135695352,potato
2111,238.06976,1605.4,-7.7,33.5,5.690477616164524,0.0002043991446461,1.4,0.8042398298079456,rice
4458,688.5441,1458.3,-3.7,30.2,4.994854667138638,0.0798680611961917,3.4,2.6027407723468743,tea
100,711.88837,1046.3,-3.9,31.4,6.586034288630515,0.0691584615767919,5.2,2.62140584691105,maize
4820,718.3224,1177.7,-3.7,30.2,6.418722828008496,0.04844470139404,3.7,2.0284309736238217,wheat
233,513.3883,1460.1,-5.3,30.0,7.054966119917947,0.0090598045767122,1.2,0.6338926671433962,wheat
4281,611.1796,1064.8,-4.8,31.4,4.726347242029138,0.854657739426236,0.9,0.4252198671216615,cassava
5454,605.9938,1717.5,-4.0,30.9,5.706852962848821,0.0741702267978905,1.8,0.8174438454801558,coffee
1004,666.0735,1356.8,-4.0,32.1,4.165406414730064,0.0173214664922116,4.0,1.4296450265156326,cassava
4086,722.346,787.5,-4.1,33.0,5.250039486752406,0.3867569667637633,4.1,2.311276700436091,potato
4395,541.22723,1143.3,-5.3,29.9,5.482078993464532,0.8751286013405297,1.1,0.4331362059832359,wheat
171,611.71234,1288.5,-4.6,30.8,5.966382662473118,0.0187719036842406,0.6,0.2573492956358705,coffee
1235,697.21985,1111.0,-4.0,30.2,6.731431701458944,0.0607560748976355,3.0,1.442589648018641,maize
3912,777.2815,537.2,-3.7,29.6,5.654809538630105,0.2116928564986737,5.0,2.6137079441940743,wheat
3916,580.6854,586.6,-5.5,30.7,5.914453396212844,0.4105327017365097,2.4,1.4975712596524635,potato
2557,805.8681,969.1,-3.1,29.0,6.06931902527278,0.2879417705218948,2.7,1.410542068111581,wheat
4874,226.12839,1656.6,-7.8,34.8,6.697051000562955,0.0141792089133181,5.3,2.057556726246698,banana
4226,413.29172,1350.3,-6.3,32.7,5.886442208676361,1.694329017856225e-09,2.2,1.1336561976138613,wheat
3247,691.56195,1091.7,-4.0,31.0,4.88278160951545,0.0670593172944591,3.3,1.6921585702886737,cassava
3829,407.45773,1434.1,-6.3,32.8,6.575189548358948,0.0706982760484349,4.0,2.1883811209551505,wheat
2172,673.45447,1350.7,-4.0,28.7,4.279849249489004,0.1103736206352228,3.4,2.386801721729711,tea
3335,436.06183,1356.9,-6.2,32.9,5.784866054067887,2.677782461912496e-09,4.1,2.070713401882549,wheat
2296,494.71408,1107.3,-5.8,31.9,6.35231920630795,0.7351719874852481,1.6,0.7472757488750503,maize
1980,556.42474,1159.2,-5.4,32.5,5.457548980802934,0.409852475260792,0.6,0.3037408975245722,wheat
2091,704.8442,1193.8,-3.8,30.6,5.1489766974155255,0.3721612132904229,3.6,1.805270218492102,cassava
677,528.3222,1680.7,-5.0,28.9,7.465094048008345,0.0226590759308998,4.7,1.781276405015683,banana
1940,719.83154,2153.6,-2.7,30.9,4.702918864567411,0.3164201965336656,4.7,3.431814419266947,tea
3573,440.56638,1724.7,-5.7,32.0,5.534608886266169,0.1744207843491263,8.8,3.926182324627892,cassava
298,731.3761,954.7,-3.9,32.4,5.981346729224833,0.1580845930340987,1.5,0.8851753827214172,cassava
621,302.74683,1713.6,-7.0,34.1,6.108640028960707,0.0084802806270599,2.4,1.4114516474868923,rice
4149,626.6347,948.2,-4.7,28.5,5.0539080045151135,0.829525443907846,3.9,1.9913275340367835,potato
1266,684.1374,1399.1,-3.8,30.3,4.198933089402027,0.7724583021279455,0.8,0.3894201006694782,tea
4696,612.94806,806.6,-4.9,30.5,6.2012394401255815,0.4680051726733797,1.7,1.0713970133987376,wheat
2927,94.56546,1508.8,-9.1,34.0,5.48038330569427,0.0003131495671044,0.8,0.3310508237961252,banana
2864,381.30374,1424.7,-6.5,31.5,6.541208556120251,0.0190767012212292,1.4,0.7693221023233775,wheat
3084,617.87787,1429.5,-4.3,31.6,4.768908900243643,1.8423372392568287e-09,9.7,4.327322667405011,banana
4729,590.7398,1099.5,-4.9,28.2,5.330676779409601,0.926640455826834,3.6,1.7907186422171266,potato
168,794.1614,1957.9,-2.3,30.0,4.366725490949054,0.1393712724335804,10.9,8.24993291164585,tea
1354,482.28427,646.3,-6.3,33.8,5.009715436091606,0.1167864309562545,2.4,1.3296503592878213,maize
4992,496.29315,1005.0,-5.9,31.5,6.748925936798846,0.7734524077705635,3.4,1.730854371254957,wheat
1567,802.2735,749.7,-3.3,29.4,6.650318255582222,0.3705978794618028,3.4,1.879307206059019,wheat
5553,312.32318,1653.5,-6.9,33.8,6.809515905579826,0.0007282844570896,1.4,0.5362608733493763,banana
1111,820.7513,1279.2,-2.7,28.1,5.840961637756866,0.1278366914871418,3.9,2.011715926415495,coffee
4324,661.81024,2055.8,-3.4000000000000004,30.9,5.663700782273748,0.3797247725445188,0.6,0.3468015113520984,banana
4018,547.81354,1754.7,-4.9,32.6,5.984339885065315,0.1395573821888132,1.9,0.9278231998638844,coffee
1690,757.0773,512.1,-4.0,32.1,6.370550611694827,0.3071726380962273,5.7,3.0067461340173423,maize
1832,485.2369,2001.5,-4.9,31.1,6.719740203311749,0.0327769092348404,1.4,0.720762847493486,wheat
1677,459.57996,1372.5,-5.9,33.4,7.45697345166721,2.387086449890379e-09,3.9,1.4355965070765038,cassava
4969,683.5276,862.3,-4.3,28.4,5.17268499149384,0.3806119363493808,4.6,2.493465885211843,potato
2904,636.2264,610.7,-5.0,31.0,6.783722587485643,0.1958681727510385,11.9,8.699798339617205,wheat
2306,523.98615,436.3,-6.1,30.7,6.094175482737863,0.0627293213751599,2.0,1.247935603032703,potato
660,699.37494,1295.8,-3.8,29.1,5.301747304937849,0.9027986052666458,1.7,0.7026609216653505,cassava
2270,743.231,1136.1,-3.5,31.5,4.81009004355561,0.3974009434346052,6.3,2.956201985984423,cassava
3104,646.93695,1219.8,-4.6,32.7,4.231824545994441,0.0305961560350369,0.7,0.4840874612761032,tea
571,568.33435,827.6,-5.4,31.9,6.095770978433336,0.0934622201014288,4.9,3.393145780549527,wheat
4349,656.7597,1427.2,-4.0,30.1,4.361498639021347,0.3576156619275043,1.0,0.6892834595092603,tea
4839,315.7669,1545.0,-7.1,32.9,6.741001668795449,2.158479275098784e-06,2.7,0.9988168016857312,banana
2870,742.6182,2159.5,-2.5,31.2,5.599402816334104,0.3810121500833746,4.9,2.832314383827413,banana
2596,657.79865,525.4,-4.8,32.3,6.488335267603152,0.1194370792836248,3.0,1.6131878218752662,maize
3050,748.9912,980.6,-3.6,28.1,6.414384887558858,0.632764622503842,5.5,2.280486178054054,maize
2107,533.1033,1101.5,-5.5,34.7,5.52029698535114,0.5368444578294145,4.0,1.913151742471048,wheat
53,379.92014,1492.5,-6.5,33.0,5.915457225251797,0.0650652054672004,2.9,1.4338166174379847,wheat
5297,833.5751,664.4,-3.1,30.5,5.3557047819555805,0.2312577170337253,1.0,0.485908229431126,maize
